Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
WM5,NOX,05/09/2017 20:45,7.50000,ppb,P
WM5,NOX,05/09/2017 21:00,7.70000,ppb,P
WM5,NOX,05/09/2017 21:15,8.70000,ppb,P
WM5,NOX,05/09/2017 21:30,8.40000,ppb,P
WM5,NOX,05/09/2017 21:45,8.50000,ppb,P
WM5,NOX,05/09/2017 22:00,8.40000,ppb,P
WM5,NOX,05/09/2017 22:15,9.10000,ppb,P
WM5,NOX,05/09/2017 22:30,11.70000,ppb,P
WM5,NOX,05/09/2017 22:45,10.50000,ppb,P
WM5,NOX,05/09/2017 23:00,11.60000,ppb,P
WM5,NOX,05/09/2017 23:15,18.50000,ppb,P
WM5,NOX,05/09/2017 23:30,20.70000,ppb,P
WM5,NOX,05/09/2017 23:45,18.30000,ppb,P
WM5,NOX,06/09/2017 00:00,17.20000,ppb,P
WM5,NOX,06/09/2017 00:15,13.60000,ppb,P
WM5,NOX,06/09/2017 00:30,15.60000,ppb,P
WM5,NOX,06/09/2017 00:45,,ppb,P
WM5,NOX,06/09/2017 01:00,,ppb,P
WM5,NOX,06/09/2017 01:15,12.00000,ppb,P
WM5,NOX,06/09/2017 01:30,11.40000,ppb,P
WM5,NOX,06/09/2017 01:45,12.10000,ppb,P
WM5,NOX,06/09/2017 02:00,13.00000,ppb,P
WM5,NOX,06/09/2017 02:15,12.00000,ppb,P
WM5,NOX,06/09/2017 02:30,12.10000,ppb,P
WM5,NOX,06/09/2017 02:45,11.00000,ppb,P
WM5,NOX,06/09/2017 03:00,16.20000,ppb,P
WM5,NOX,06/09/2017 03:15,16.20000,ppb,P
WM5,NOX,06/09/2017 03:30,11.30000,ppb,P
WM5,NOX,06/09/2017 03:45,16.40000,ppb,P
WM5,NOX,06/09/2017 04:00,15.00000,ppb,P
WM5,NOX,06/09/2017 04:15,11.10000,ppb,P
WM5,NOX,06/09/2017 04:30,12.60000,ppb,P
WM5,NOX,06/09/2017 04:45,13.80000,ppb,P
WM5,NOX,06/09/2017 05:00,16.20000,ppb,P
WM5,NOX,06/09/2017 05:15,21.30000,ppb,P
WM5,NOX,06/09/2017 05:30,26.10000,ppb,P
WM5,NOX,06/09/2017 05:45,29.90000,ppb,P
WM5,NOX,06/09/2017 06:00,,ppb,P
WM5,NOX,06/09/2017 06:15,31.90000,ppb,P
WM5,NOX,06/09/2017 06:30,34.20000,ppb,P
WM5,NOX,06/09/2017 06:45,33.30000,ppb,P
WM5,NOX,06/09/2017 07:00,33.50000,ppb,P
WM5,NOX,06/09/2017 07:15,44.20000,ppb,P
WM5,NOX,06/09/2017 07:30,44.20000,ppb,P
WM5,NOX,06/09/2017 07:45,32.10000,ppb,P
WM5,NOX,06/09/2017 08:00,35.10000,ppb,P
WM5,NOX,06/09/2017 08:15,33.30000,ppb,P
WM5,NOX,06/09/2017 08:30,27.70000,ppb,P
WM5,NOX,06/09/2017 08:45,25.00000,ppb,P
WM5,NOX,06/09/2017 09:00,26.50000,ppb,P
WM5,NOX,06/09/2017 09:15,22.90000,ppb,P
WM5,NOX,06/09/2017 09:30,21.20000,ppb,P
WM5,NOX,06/09/2017 09:45,18.00000,ppb,P
WM5,NOX,06/09/2017 10:00,21.40000,ppb,P
WM5,NOX,06/09/2017 10:15,20.20000,ppb,P
WM5,NOX,06/09/2017 10:30,20.20000,ppb,P
WM5,NOX,06/09/2017 10:45,20.90000,ppb,P
WM5,NOX,06/09/2017 11:00,20.60000,ppb,P
WM5,NOX,06/09/2017 11:15,19.40000,ppb,P
WM5,NOX,06/09/2017 11:30,15.20000,ppb,P
WM5,NOX,06/09/2017 11:45,19.80000,ppb,P
WM5,NOX,06/09/2017 12:00,16.70000,ppb,P
WM5,NOX,06/09/2017 12:15,17.30000,ppb,P
WM5,NOX,06/09/2017 12:30,19.30000,ppb,P
WM5,NOX,06/09/2017 12:45,19.60000,ppb,P
WM5,NOX,06/09/2017 13:00,19.50000,ppb,P
WM5,NOX,06/09/2017 13:15,17.60000,ppb,P
WM5,NOX,06/09/2017 13:30,19.90000,ppb,P
WM5,NOX,06/09/2017 13:45,16.80000,ppb,P
WM5,NOX,06/09/2017 14:00,16.60000,ppb,P
WM5,NOX,06/09/2017 14:15,19.20000,ppb,P
WM5,NOX,06/09/2017 14:30,18.70000,ppb,P
WM5,NOX,06/09/2017 14:45,16.30000,ppb,P
WM5,NOX,06/09/2017 15:00,19.20000,ppb,P
WM5,NOX,06/09/2017 15:15,18.50000,ppb,P
WM5,NOX,06/09/2017 15:30,16.30000,ppb,P
WM5,NOX,06/09/2017 15:45,21.10000,ppb,P
WM5,NOX,06/09/2017 16:00,20.80000,ppb,P
WM5,NOX,06/09/2017 16:15,18.40000,ppb,P
WM5,NOX,06/09/2017 16:30,17.40000,ppb,P
WM5,NOX,06/09/2017 16:45,15.80000,ppb,P
WM5,NOX,06/09/2017 17:00,17.20000,ppb,P
WM5,NOX,06/09/2017 17:15,20.10000,ppb,P
WM5,NOX,06/09/2017 17:30,19.60000,ppb,P
WM5,NOX,06/09/2017 17:45,22.20000,ppb,P
WM5,NOX,06/09/2017 18:00,27.90000,ppb,P
WM5,NOX,06/09/2017 18:15,20.70000,ppb,P
WM5,NOX,06/09/2017 18:30,19.70000,ppb,P
WM5,NOX,06/09/2017 18:45,19.00000,ppb,P
WM5,NOX,06/09/2017 19:00,21.50000,ppb,P
WM5,NOX,06/09/2017 19:15,21.70000,ppb,P
WM5,NOX,06/09/2017 19:30,24.30000,ppb,P
WM5,NOX,06/09/2017 19:45,34.90000,ppb,P
WM5,NOX,06/09/2017 20:00,42.40000,ppb,P
WM5,NOX,06/09/2017 20:15,43.70000,ppb,P
WM5,NOX,06/09/2017 20:30,44.00000,ppb,P
WM5,NOX,06/09/2017 20:45,32.30000,ppb,P
WM5,NOX,06/09/2017 21:00,32.10000,ppb,P
WM5,NOX,06/09/2017 21:15,28.40000,ppb,P
WM5,NOX,06/09/2017 21:30,27.70000,ppb,P
WM5,NOX,06/09/2017 21:45,39.20000,ppb,P
WM5,NOX,06/09/2017 22:00,31.90000,ppb,P
WM5,NOX,06/09/2017 22:15,35.10000,ppb,P
WM5,NOX,06/09/2017 22:30,40.50000,ppb,P
WM5,NOX,06/09/2017 22:45,41.30000,ppb,P
WM5,NOX,06/09/2017 23:00,23.80000,ppb,P
WM5,NOX,06/09/2017 23:15,17.40000,ppb,P
WM5,NOX,06/09/2017 23:30,19.60000,ppb,P
WM5,NOX,06/09/2017 23:45,23.20000,ppb,P
WM5,NOX,07/09/2017 00:00,23.50000,ppb,P
WM5,NOX,07/09/2017 00:15,15.30000,ppb,P
WM5,NOX,07/09/2017 00:30,22.40000,ppb,P
WM5,NOX,07/09/2017 00:45,,ppb,P
WM5,NOX,07/09/2017 01:00,,ppb,P
WM5,NOX,07/09/2017 01:15,20.70000,ppb,P
WM5,NOX,07/09/2017 01:30,16.20000,ppb,P
WM5,NOX,07/09/2017 01:45,14.40000,ppb,P
WM5,NOX,07/09/2017 02:00,13.10000,ppb,P
WM5,NOX,07/09/2017 02:15,15.40000,ppb,P
WM5,NOX,07/09/2017 02:30,11.10000,ppb,P
WM5,NOX,07/09/2017 02:45,14.80000,ppb,P
WM5,NOX,07/09/2017 03:00,17.50000,ppb,P
WM5,NOX,07/09/2017 03:15,18.50000,ppb,P
WM5,NOX,07/09/2017 03:30,19.30000,ppb,P
WM5,NOX,07/09/2017 03:45,18.80000,ppb,P
WM5,NOX,07/09/2017 04:00,15.30000,ppb,P
WM5,NOX,07/09/2017 04:15,14.60000,ppb,P
WM5,NOX,07/09/2017 04:30,12.60000,ppb,P
WM5,NOX,07/09/2017 04:45,16.80000,ppb,P
WM5,NOX,07/09/2017 05:00,16.80000,ppb,P
WM5,NOX,07/09/2017 05:15,15.40000,ppb,P
WM5,NOX,07/09/2017 05:30,19.30000,ppb,P
WM5,NOX,07/09/2017 05:45,22.50000,ppb,P
WM5,NOX,07/09/2017 06:00,24.30000,ppb,P
WM5,NOX,07/09/2017 06:15,20.60000,ppb,P
WM5,NOX,07/09/2017 06:30,24.60000,ppb,P
WM5,NOX,07/09/2017 06:45,24.70000,ppb,P
WM5,NOX,07/09/2017 07:00,30.70000,ppb,P
WM5,NOX,07/09/2017 07:15,31.40000,ppb,P
WM5,NOX,07/09/2017 07:30,46.00000,ppb,P
WM5,NOX,07/09/2017 07:45,45.70000,ppb,P
WM5,NOX,07/09/2017 08:00,43.00000,ppb,P
WM5,NOX,07/09/2017 08:15,25.40000,ppb,P
WM5,NOX,07/09/2017 08:30,24.60000,ppb,P
WM5,NOX,07/09/2017 08:45,29.30000,ppb,P
WM5,NOX,07/09/2017 09:00,23.50000,ppb,P
WM5,NOX,07/09/2017 09:15,26.20000,ppb,P
WM5,NOX,07/09/2017 09:30,22.80000,ppb,P
WM5,NOX,07/09/2017 09:45,19.00000,ppb,P
WM5,NOX,07/09/2017 10:00,17.30000,ppb,P
WM5,NOX,07/09/2017 10:15,19.80000,ppb,P
WM5,NOX,07/09/2017 10:30,17.60000,ppb,P
WM5,NOX,07/09/2017 10:45,19.70000,ppb,P
WM5,NOX,07/09/2017 11:00,17.60000,ppb,P
WM5,NOX,07/09/2017 11:15,25.10000,ppb,P
WM5,NOX,07/09/2017 11:30,25.60000,ppb,P
WM5,NOX,07/09/2017 11:45,23.50000,ppb,P
WM5,NOX,07/09/2017 12:00,23.40000,ppb,P
WM5,NOX,07/09/2017 12:15,21.60000,ppb,P
WM5,NOX,07/09/2017 12:30,19.00000,ppb,P
WM5,NOX,07/09/2017 12:45,15.00000,ppb,P
WM5,NOX,07/09/2017 13:00,15.80000,ppb,P
WM5,NOX,07/09/2017 13:15,13.80000,ppb,P
WM5,NOX,07/09/2017 13:30,18.30000,ppb,P
WM5,NOX,07/09/2017 13:45,16.80000,ppb,P
WM5,NOX,07/09/2017 14:00,18.60000,ppb,P
WM5,NOX,07/09/2017 14:15,15.90000,ppb,P
WM5,NOX,07/09/2017 14:30,19.00000,ppb,P
WM5,NOX,07/09/2017 14:45,14.90000,ppb,P
WM5,NOX,07/09/2017 15:00,14.00000,ppb,P
WM5,NOX,07/09/2017 15:15,20.10000,ppb,P
WM5,NOX,07/09/2017 15:30,23.30000,ppb,P
WM5,NOX,07/09/2017 15:45,18.20000,ppb,P
WM5,NOX,07/09/2017 16:00,16.80000,ppb,P
WM5,NOX,07/09/2017 16:15,17.60000,ppb,P
WM5,NOX,07/09/2017 16:30,19.70000,ppb,P
WM5,NOX,07/09/2017 16:45,19.90000,ppb,P
WM5,NOX,07/09/2017 17:00,18.90000,ppb,P
WM5,NOX,07/09/2017 17:15,17.00000,ppb,P
WM5,NOX,07/09/2017 17:30,20.60000,ppb,P
WM5,NOX,07/09/2017 17:45,17.40000,ppb,P
WM5,NOX,07/09/2017 18:00,19.40000,ppb,P
WM5,NOX,07/09/2017 18:15,17.80000,ppb,P
WM5,NOX,07/09/2017 18:30,16.50000,ppb,P
WM5,NOX,07/09/2017 18:45,17.00000,ppb,P
WM5,NOX,07/09/2017 19:00,14.70000,ppb,P
WM5,NOX,07/09/2017 19:15,13.80000,ppb,P
WM5,NOX,07/09/2017 19:30,13.50000,ppb,P
WM5,NOX,07/09/2017 19:45,13.60000,ppb,P
WM5,NOX,07/09/2017 20:00,12.70000,ppb,P
WM5,NOX,07/09/2017 20:15,13.30000,ppb,P
WM5,NOX,07/09/2017 20:30,9.80000,ppb,P
WM5,NOX,07/09/2017 20:45,10.50000,ppb,P
WM5,NOX,07/09/2017 21:00,11.70000,ppb,P
WM5,NOX,07/09/2017 21:15,10.10000,ppb,P
WM5,NOX,07/09/2017 21:30,11.50000,ppb,P
WM5,NOX,07/09/2017 21:45,10.00000,ppb,P
WM5,NOX,07/09/2017 22:00,12.50000,ppb,P
WM5,NOX,07/09/2017 22:15,13.10000,ppb,P
WM5,NOX,07/09/2017 22:30,14.70000,ppb,P
WM5,NOX,07/09/2017 22:45,11.70000,ppb,P
WM5,NOX,07/09/2017 23:00,10.90000,ppb,P
WM5,NOX,07/09/2017 23:15,12.50000,ppb,P
WM5,NOX,07/09/2017 23:30,11.50000,ppb,P
WM5,NOX,07/09/2017 23:45,13.40000,ppb,P
WM5,NOX,08/09/2017 00:00,12.60000,ppb,P
WM5,NOX,08/09/2017 00:15,8.50000,ppb,P
WM5,NOX,08/09/2017 00:30,7.60000,ppb,P
WM5,NOX,08/09/2017 00:45,,ppb,P
WM5,NOX,08/09/2017 01:00,,ppb,P
WM5,NOX,08/09/2017 01:15,7.60000,ppb,P
WM5,NOX,08/09/2017 01:30,7.20000,ppb,P
WM5,NOX,08/09/2017 01:45,6.60000,ppb,P
WM5,NOX,08/09/2017 02:00,5.50000,ppb,P
WM5,NOX,08/09/2017 02:15,4.90000,ppb,P
WM5,NOX,08/09/2017 02:30,6.60000,ppb,P
WM5,NOX,08/09/2017 02:45,6.80000,ppb,P
WM5,NOX,08/09/2017 03:00,6.30000,ppb,P
WM5,NOX,08/09/2017 03:15,4.90000,ppb,P
WM5,NOX,08/09/2017 03:30,5.60000,ppb,P
WM5,NOX,08/09/2017 03:45,4.30000,ppb,P
WM5,NOX,08/09/2017 04:00,4.60000,ppb,P
WM5,NOX,08/09/2017 04:15,7.20000,ppb,P
WM5,NOX,08/09/2017 04:30,9.20000,ppb,P
WM5,NOX,08/09/2017 04:45,11.10000,ppb,P
WM5,NOX,08/09/2017 05:00,10.70000,ppb,P
WM5,NOX,08/09/2017 05:15,9.20000,ppb,P
WM5,NOX,08/09/2017 05:30,10.00000,ppb,P
WM5,NOX,08/09/2017 05:45,12.50000,ppb,P
WM5,NOX,08/09/2017 06:00,13.80000,ppb,P
WM5,NOX,08/09/2017 06:15,17.80000,ppb,P
WM5,NOX,08/09/2017 06:30,20.60000,ppb,P
WM5,NOX,08/09/2017 06:45,20.70000,ppb,P
WM5,NOX,08/09/2017 07:00,24.30000,ppb,P
WM5,NOX,08/09/2017 07:15,30.10000,ppb,P
WM5,NOX,08/09/2017 07:30,29.60000,ppb,P
WM5,NOX,08/09/2017 07:45,33.00000,ppb,P
WM5,NOX,08/09/2017 08:00,34.50000,ppb,P
WM5,NOX,08/09/2017 08:15,32.10000,ppb,P
WM5,NOX,08/09/2017 08:30,31.40000,ppb,P
WM5,NOX,08/09/2017 08:45,31.10000,ppb,P
WM5,NOX,08/09/2017 09:00,22.90000,ppb,P
WM5,NOX,08/09/2017 09:15,19.50000,ppb,P
WM5,NOX,08/09/2017 09:30,22.40000,ppb,P
WM5,NOX,08/09/2017 09:45,22.70000,ppb,P
WM5,NOX,08/09/2017 10:00,19.30000,ppb,P
WM5,NOX,08/09/2017 10:15,23.50000,ppb,P
WM5,NOX,08/09/2017 10:30,23.20000,ppb,P
WM5,NOX,08/09/2017 10:45,24.30000,ppb,P
WM5,NOX,08/09/2017 11:00,19.50000,ppb,P
WM5,NOX,08/09/2017 11:15,28.90000,ppb,P
WM5,NOX,08/09/2017 11:30,32.60000,ppb,P
WM5,NOX,08/09/2017 11:45,33.40000,ppb,P
WM5,NOX,08/09/2017 12:00,31.60000,ppb,P
WM5,NOX,08/09/2017 12:15,38.30000,ppb,P
WM5,NOX,08/09/2017 12:30,28.50000,ppb,P
WM5,NOX,08/09/2017 12:45,26.50000,ppb,P
WM5,NOX,08/09/2017 13:00,25.00000,ppb,P
WM5,NOX,08/09/2017 13:15,19.80000,ppb,P
WM5,NOX,08/09/2017 13:30,18.30000,ppb,P
WM5,NOX,08/09/2017 13:45,18.00000,ppb,P
WM5,NOX,08/09/2017 14:00,20.50000,ppb,P
WM5,NOX,08/09/2017 14:15,25.60000,ppb,P
WM5,NOX,08/09/2017 14:30,24.70000,ppb,P
WM5,NOX,08/09/2017 14:45,22.80000,ppb,P
WM5,NOX,08/09/2017 15:00,16.40000,ppb,P
WM5,NOX,08/09/2017 15:15,13.80000,ppb,P
WM5,NOX,08/09/2017 15:30,18.80000,ppb,P
WM5,NOX,08/09/2017 15:45,16.30000,ppb,P
WM5,NOX,08/09/2017 16:00,15.20000,ppb,P
WM5,NOX,08/09/2017 16:15,15.20000,ppb,P
WM5,NOX,08/09/2017 16:30,14.70000,ppb,P
WM5,NOX,08/09/2017 16:45,16.20000,ppb,P
WM5,NOX,08/09/2017 17:00,18.50000,ppb,P
WM5,NOX,08/09/2017 17:15,18.30000,ppb,P
WM5,NOX,08/09/2017 17:30,17.50000,ppb,P
WM5,NOX,08/09/2017 17:45,15.60000,ppb,P
WM5,NOX,08/09/2017 18:00,22.50000,ppb,P
WM5,NOX,08/09/2017 18:15,23.80000,ppb,P
WM5,NOX,08/09/2017 18:30,21.70000,ppb,P
WM5,NOX,08/09/2017 18:45,22.60000,ppb,P
WM5,NOX,08/09/2017 19:00,33.60000,ppb,P
WM5,NOX,08/09/2017 19:15,30.20000,ppb,P
WM5,NOX,08/09/2017 19:30,31.50000,ppb,P
WM5,NOX,08/09/2017 19:45,35.60000,ppb,P
WM5,NOX,08/09/2017 20:00,37.50000,ppb,P
WM5,NOX,08/09/2017 20:15,39.50000,ppb,P
WM5,NOX,08/09/2017 20:30,44.00000,ppb,P
WM5,NOX,08/09/2017 20:45,36.80000,ppb,P
WM5,NOX,08/09/2017 21:00,51.70000,ppb,P
WM5,NOX,08/09/2017 21:15,64.40000,ppb,P
WM5,NOX,08/09/2017 21:30,45.20000,ppb,P
WM5,NOX,08/09/2017 21:45,46.10000,ppb,P
WM5,NOX,08/09/2017 22:00,48.00000,ppb,P
WM5,NOX,08/09/2017 22:15,41.90000,ppb,P
WM5,NOX,08/09/2017 22:30,39.70000,ppb,P
WM5,NOX,08/09/2017 22:45,41.80000,ppb,P
WM5,NOX,08/09/2017 23:00,49.70000,ppb,P
WM5,NOX,08/09/2017 23:15,47.20000,ppb,P
WM5,NOX,08/09/2017 23:30,39.00000,ppb,P
WM5,NOX,08/09/2017 23:45,43.10000,ppb,P
WM5,NOX,09/09/2017 00:00,39.30000,ppb,P
WM5,NOX,09/09/2017 00:15,41.10000,ppb,P
WM5,NOX,09/09/2017 00:30,33.00000,ppb,P
WM5,NOX,09/09/2017 00:45,,ppb,P
WM5,NOX,09/09/2017 01:00,,ppb,P
WM5,NOX,09/09/2017 01:15,38.70000,ppb,P
WM5,NOX,09/09/2017 01:30,35.00000,ppb,P
WM5,NOX,09/09/2017 01:45,33.00000,ppb,P
WM5,NOX,09/09/2017 02:00,32.40000,ppb,P
WM5,NOX,09/09/2017 02:15,27.40000,ppb,P
WM5,NOX,09/09/2017 02:30,26.10000,ppb,P
WM5,NOX,09/09/2017 02:45,22.40000,ppb,P
WM5,NOX,09/09/2017 03:00,21.10000,ppb,P
WM5,NOX,09/09/2017 03:15,19.30000,ppb,P
WM5,NOX,09/09/2017 03:30,19.50000,ppb,P
WM5,NOX,09/09/2017 03:45,20.80000,ppb,P
WM5,NOX,09/09/2017 04:00,20.50000,ppb,P
WM5,NOX,09/09/2017 04:15,18.60000,ppb,P
WM5,NOX,09/09/2017 04:30,17.00000,ppb,P
WM5,NOX,09/09/2017 04:45,17.50000,ppb,P
WM5,NOX,09/09/2017 05:00,18.80000,ppb,P
WM5,NOX,09/09/2017 05:15,20.20000,ppb,P
WM5,NOX,09/09/2017 05:30,19.60000,ppb,P
WM5,NOX,09/09/2017 05:45,18.80000,ppb,P
WM5,NOX,09/09/2017 06:00,19.70000,ppb,P
WM5,NOX,09/09/2017 06:15,19.70000,ppb,P
WM5,NOX,09/09/2017 06:30,24.20000,ppb,P
WM5,NOX,09/09/2017 06:45,29.00000,ppb,P
WM5,NOX,09/09/2017 07:00,25.40000,ppb,P
WM5,NOX,09/09/2017 07:15,21.50000,ppb,P
WM5,NOX,09/09/2017 07:30,30.40000,ppb,P
WM5,NOX,09/09/2017 07:45,29.50000,ppb,P
WM5,NOX,09/09/2017 08:00,24.70000,ppb,P
WM5,NOX,09/09/2017 08:15,23.20000,ppb,P
WM5,NOX,09/09/2017 08:30,18.00000,ppb,P
WM5,NOX,09/09/2017 08:45,17.60000,ppb,P
WM5,NOX,09/09/2017 09:00,14.90000,ppb,P
WM5,NOX,09/09/2017 09:15,14.80000,ppb,P
WM5,NOX,09/09/2017 09:30,14.30000,ppb,P
WM5,NOX,09/09/2017 09:45,11.70000,ppb,P
WM5,NOX,09/09/2017 10:00,11.50000,ppb,P
WM5,NOX,09/09/2017 10:15,12.00000,ppb,P
WM5,NOX,09/09/2017 10:30,14.40000,ppb,P
WM5,NOX,09/09/2017 10:45,12.10000,ppb,P
WM5,NOX,09/09/2017 11:00,14.40000,ppb,P
WM5,NOX,09/09/2017 11:15,17.20000,ppb,P
WM5,NOX,09/09/2017 11:30,15.00000,ppb,P
WM5,NOX,09/09/2017 11:45,16.50000,ppb,P
WM5,NOX,09/09/2017 12:00,20.10000,ppb,P
WM5,NOX,09/09/2017 12:15,19.60000,ppb,P
WM5,NOX,09/09/2017 12:30,19.60000,ppb,P
WM5,NOX,09/09/2017 12:45,14.00000,ppb,P
WM5,NOX,09/09/2017 13:00,16.60000,ppb,P
WM5,NOX,09/09/2017 13:15,19.20000,ppb,P
WM5,NOX,09/09/2017 13:30,15.20000,ppb,P
WM5,NOX,09/09/2017 13:45,15.00000,ppb,P
WM5,NOX,09/09/2017 14:00,15.90000,ppb,P
WM5,NOX,09/09/2017 14:15,16.90000,ppb,P
WM5,NOX,09/09/2017 14:30,17.80000,ppb,P
WM5,NOX,09/09/2017 14:45,14.30000,ppb,P
WM5,NOX,09/09/2017 15:00,16.00000,ppb,P
WM5,NOX,09/09/2017 15:15,20.30000,ppb,P
WM5,NOX,09/09/2017 15:30,19.00000,ppb,P
WM5,NOX,09/09/2017 15:45,15.80000,ppb,P
WM5,NOX,09/09/2017 16:00,23.70000,ppb,P
WM5,NOX,09/09/2017 16:15,18.60000,ppb,P
WM5,NOX,09/09/2017 16:30,14.50000,ppb,P
WM5,NOX,09/09/2017 16:45,16.70000,ppb,P
WM5,NOX,09/09/2017 17:00,19.20000,ppb,P
WM5,NOX,09/09/2017 17:15,19.70000,ppb,P
WM5,NOX,09/09/2017 17:30,20.20000,ppb,P
WM5,NOX,09/09/2017 17:45,23.70000,ppb,P
WM5,NOX,09/09/2017 18:00,28.20000,ppb,P
WM5,NOX,09/09/2017 18:15,25.00000,ppb,P
WM5,NOX,09/09/2017 18:30,28.60000,ppb,P
WM5,NOX,09/09/2017 18:45,32.80000,ppb,P
WM5,NOX,09/09/2017 19:00,27.10000,ppb,P
WM5,NOX,09/09/2017 19:15,36.50000,ppb,P
WM5,NOX,09/09/2017 19:30,41.60000,ppb,P
WM5,NOX,09/09/2017 19:45,44.00000,ppb,P
WM5,NOX,09/09/2017 20:00,53.10000,ppb,P
WM5,NOX,09/09/2017 20:15,52.50000,ppb,P
WM5,NOX,09/09/2017 20:30,50.40000,ppb,P
WM5,NOX,09/09/2017 20:45,49.10000,ppb,P
WM5,NOX,09/09/2017 21:00,36.20000,ppb,P
WM5,NOX,09/09/2017 21:15,30.60000,ppb,P
WM5,NOX,09/09/2017 21:30,27.90000,ppb,P
WM5,NOX,09/09/2017 21:45,27.70000,ppb,P
WM5,NOX,09/09/2017 22:00,25.80000,ppb,P
WM5,NOX,09/09/2017 22:15,26.70000,ppb,P
WM5,NOX,09/09/2017 22:30,26.70000,ppb,P
WM5,NOX,09/09/2017 22:45,27.10000,ppb,P
WM5,NOX,09/09/2017 23:00,29.40000,ppb,P
WM5,NOX,09/09/2017 23:15,36.00000,ppb,P
WM5,NOX,09/09/2017 23:30,36.80000,ppb,P
WM5,NOX,09/09/2017 23:45,28.70000,ppb,P
WM5,NOX,10/09/2017 00:00,25.10000,ppb,P
WM5,NOX,10/09/2017 00:15,26.70000,ppb,P
WM5,NOX,10/09/2017 00:30,32.80000,ppb,P
WM5,NOX,10/09/2017 00:45,,ppb,P
WM5,NOX,10/09/2017 01:00,,ppb,P
WM5,NOX,10/09/2017 01:15,23.40000,ppb,P
WM5,NOX,10/09/2017 01:30,16.90000,ppb,P
WM5,NOX,10/09/2017 01:45,15.80000,ppb,P
WM5,NOX,10/09/2017 02:00,19.00000,ppb,P
WM5,NOX,10/09/2017 02:15,32.40000,ppb,P
WM5,NOX,10/09/2017 02:30,30.90000,ppb,P
WM5,NOX,10/09/2017 02:45,30.20000,ppb,P
WM5,NOX,10/09/2017 03:00,23.20000,ppb,P
WM5,NOX,10/09/2017 03:15,26.30000,ppb,P
WM5,NOX,10/09/2017 03:30,24.70000,ppb,P
WM5,NOX,10/09/2017 03:45,23.60000,ppb,P
WM5,NOX,10/09/2017 04:00,23.80000,ppb,P
WM5,NOX,10/09/2017 04:15,21.70000,ppb,P
WM5,NOX,10/09/2017 04:30,22.80000,ppb,P
WM5,NOX,10/09/2017 04:45,21.90000,ppb,P
WM5,NOX,10/09/2017 05:00,24.40000,ppb,P
WM5,NOX,10/09/2017 05:15,22.90000,ppb,P
WM5,NOX,10/09/2017 05:30,21.60000,ppb,P
WM5,NOX,10/09/2017 05:45,24.00000,ppb,P
WM5,NOX,10/09/2017 06:00,22.40000,ppb,P
WM5,NOX,10/09/2017 06:15,16.70000,ppb,P
WM5,NOX,10/09/2017 06:30,14.30000,ppb,P
WM5,NOX,10/09/2017 06:45,17.80000,ppb,P
WM5,NOX,10/09/2017 07:00,15.50000,ppb,P
WM5,NOX,10/09/2017 07:15,16.80000,ppb,P
WM5,NOX,10/09/2017 07:30,17.20000,ppb,P
WM5,NOX,10/09/2017 07:45,15.20000,ppb,P
WM5,NOX,10/09/2017 08:00,16.40000,ppb,P
WM5,NOX,10/09/2017 08:15,14.80000,ppb,P
WM5,NOX,10/09/2017 08:30,12.10000,ppb,P
WM5,NOX,10/09/2017 08:45,11.60000,ppb,P
WM5,NOX,10/09/2017 09:00,9.10000,ppb,P
WM5,NOX,10/09/2017 09:15,9.20000,ppb,P
WM5,NOX,10/09/2017 09:30,9.20000,ppb,P
WM5,NOX,10/09/2017 09:45,9.00000,ppb,P
WM5,NOX,10/09/2017 10:00,9.70000,ppb,P
WM5,NOX,10/09/2017 10:15,11.30000,ppb,P
WM5,NOX,10/09/2017 10:30,11.70000,ppb,P
WM5,NOX,10/09/2017 10:45,10.50000,ppb,P
WM5,NOX,10/09/2017 11:00,12.50000,ppb,P
WM5,NOX,10/09/2017 11:15,11.60000,ppb,P
WM5,NOX,10/09/2017 11:30,12.00000,ppb,P
WM5,NOX,10/09/2017 11:45,11.60000,ppb,P
WM5,NOX,10/09/2017 12:00,10.00000,ppb,P
WM5,NOX,10/09/2017 12:15,11.30000,ppb,P
WM5,NOX,10/09/2017 12:30,13.80000,ppb,P
WM5,NOX,10/09/2017 12:45,8.70000,ppb,P
WM5,NOX,10/09/2017 13:00,9.60000,ppb,P
WM5,NOX,10/09/2017 13:15,10.40000,ppb,P
WM5,NOX,10/09/2017 13:30,9.80000,ppb,P
WM5,NOX,10/09/2017 13:45,10.20000,ppb,P
WM5,NOX,10/09/2017 14:00,9.60000,ppb,P
WM5,NOX,10/09/2017 14:15,7.80000,ppb,P
WM5,NOX,10/09/2017 14:30,6.80000,ppb,P
WM5,NOX,10/09/2017 14:45,14.30000,ppb,P
WM5,NOX,10/09/2017 15:00,11.10000,ppb,P
WM5,NOX,10/09/2017 15:15,10.70000,ppb,P
WM5,NOX,10/09/2017 15:30,13.50000,ppb,P
WM5,NOX,10/09/2017 15:45,9.40000,ppb,P
WM5,NOX,10/09/2017 16:00,11.60000,ppb,P
WM5,NOX,10/09/2017 16:15,13.40000,ppb,P
WM5,NOX,10/09/2017 16:30,13.90000,ppb,P
WM5,NOX,10/09/2017 16:45,14.70000,ppb,P
WM5,NOX,10/09/2017 17:00,15.40000,ppb,P
WM5,NOX,10/09/2017 17:15,16.30000,ppb,P
